ProfileCreationDate,NoofLogin,ProfileViews,InterestSent,PlanPurchase,SalesTeamCallMade,FirstPlanPurchase,Gender,Age,City,Income,Education,Occupation,profilecreatedBy,maritalStatus,Height
2024-06-27,1,0,0,0,0,Not Purchased,Male,31,Kolkata,Upto INR 2 Lacs,Higher Secondary School,Salaried - Private,Self,Never Married,5.08
2024-06-27,1,26,0,0,2,Not Purchased,Male,46,Agartala,INR 2 Lacs - 4 Lacs,B.A,Salaried - Private,Sibling,Never Married,5.06
2024-06-27,1,7,3,0,2,Not Purchased,Male,21,Hooghly,INR 4 Lacs - 6 Lacs,Secondary School,Business/Self Employed,Friend,Never Married,5.04
2024-06-27,1,0,0,0,0,Not Purchased,Male,27,Haldia,Upto INR 2 Lacs,Higher Secondary School,Professional,Parent,Never Married,5.05
2024-06-27,1,3,0,0,1,Not Purchased,Male,22,Kolkata,INR 30 Lacs - 40 Lacs,B.A (Hons.),Student,Self,Never Married,5.06
2024-06-27,1,51,1,0,3,Not Purchased,Male,28,Diamond Harbour,INR 4 Lacs - 6 Lacs,Higher Secondary School,Business/Self Employed,Self,Never Married,5.02
2024-06-27,0,2,0,0,1,Not Purchased,Male,32,Guwahati,INR 6 Lacs - 8 Lacs,B.A,Business/Self Employed,Self,Never Married,5.05
2024-06-27,1,16,0,0,0,Not Purchased,Male,31,Alipurduar,INR 2 Lacs - 4 Lacs,B.A,Business/Self Employed,Self,Never Married,5.03
2024-06-27,1,59,27,0,2,Not Purchased,Female,27,Guwahati,Upto INR 2 Lacs,B.Com (Hons.),Salaried - Private,Self,Never Married,5.0
2024-06-27,1,131,3,0,0,Not Purchased,Male,46,Budge Budge,Upto INR 2 Lacs,Secondary School,Salaried - Private,Sibling,Never Married,5.03
2024-06-27,1,0,0,0,1,Not Purchased,Male,28,100000018 River,INR 2 Lacs - 4 Lacs,B.A,Salaried - Private,Parent,Never Married,5.09
2024-06-27,1,35,0,0,0,Not Purchased,Male,35,Asansol,INR 18 Lacs - 20 Lacs,B.Tech,Salaried - Private,Self,Divorced,5.05
2024-06-27,0,906,50,0,1,Not Purchased,Male,42,Kolkata,INR 20 Lacs - 30 Lacs,B.Tech,Salaried - Private,Self,Awaiting Divorce,5.08
2024-06-28,2,18,0,0,0,Not Purchased,Male,40,Hariatara,Not Working,Secondary School,Professional,Self,Widow / Widower,5.02
2024-06-28,1,4,1,0,0,Not Purchased,Female,29,Kolkata,INR 2 Lacs - 4 Lacs,BBA,Salaried - Private,Parent,Never Married,5.06
2024-06-28,0,18,8,0,0,Not Purchased,Male,32,Bangalore Rural,INR 2 Lacs - 4 Lacs,Higher Secondary School,Salaried - Private,Self,Awaiting Divorce,5.07
2024-06-28,1,32,2,0,1,Not Purchased,Male,30,Jalpaiguri,INR 2 Lacs - 4 Lacs,Higher Secondary School,Business/Self Employed,Self,Never Married,5.04
2024-06-28,1,13,1,0,2,Not Purchased,Male,23,Kalna,INR 2 Lacs - 4 Lacs,Higher Secondary School,Business/Self Employed,Relative,Widow / Widower,5.08
2024-06-28,1,14,1,0,3,Not Purchased,Male,30,Barasat,INR 2 Lacs - 4 Lacs,Higher Secondary School,Business/Self Employed,Parent,Never Married,5.05
2024-06-28,1,23,5,0,1,Not Purchased,Male,31,Ghaziabad,INR 6 Lacs - 8 Lacs,M.Sc. IT/Computer Science,Salaried - Private,Parent,Never Married,5.09
2024-06-28,1,213,44,0,2,Not Purchased,Male,39,Siliguri,INR 4 Lacs - 6 Lacs,B.A,Salaried - Private,Parent,Never Married,6.0
2024-06-28,1,0,0,0,0,Not Purchased,Male,29,Palashi,INR 2 Lacs - 4 Lacs,Secondary School,Business/Self Employed,Self,Widow / Widower,5.05
2024-06-28,1,0,0,0,1,Not Purchased,Male,31,Hoshiarpur,Upto INR 2 Lacs,Secondary School,Salaried - Private,Self,Never Married,5.01
2024-06-28,0,131,1,0,1,Not Purchased,Male,45,Bankura,INR 2 Lacs - 4 Lacs,M.Com,Professional,Self,Widow / Widower,5.05
2024-06-28,1,60,11,0,1,Not Purchased,Male,27,Haroa,Upto INR 2 Lacs,B.Sc,Business/Self Employed,Self,Never Married,5.08
2024-06-28,0,126,51,0,0,Not Purchased,Male,33,Kolkata,INR 2 Lacs - 4 Lacs,B.Tech,Salaried - Private,Parent,Never Married,5.1
2024-06-28,0,39,94,0,1,Not Purchased,Male,32,Cooch Behar,INR 2 Lacs - 4 Lacs,B.A,Business/Self Employed,Self,Never Married,5.04
2024-06-28,1,25,60,0,1,Not Purchased,Male,28,Anandabazar,INR 2 Lacs - 4 Lacs,Higher Secondary School,Salaried - Private,Self,Never Married,5.06
2024-06-28,1,2,0,0,0,Not Purchased,Male,30,Raniganj,INR 4 Lacs - 6 Lacs,Polytechnic,Salaried - Private,Parent,Never Married,5.08
2024-06-28,0,96,0,0,0,Not Purchased,Female,25,Alipurduar,Not Working,B.A,Student,Friend,Awaiting Divorce,5.05
2024-06-28,1,1,0,0,2,Not Purchased,Male,21,Bhangar,INR 2 Lacs - 4 Lacs,Higher Secondary School,Salaried - Private,Self,Never Married,5.09
2024-06-28,1,0,0,0,2,Not Purchased,Male,33,Murshidabad,INR 2 Lacs - 4 Lacs,M.A,Salaried - Private,Sibling,Never Married,5.09
2024-06-28,1,1,0,0,1,Not Purchased,Male,29,Jaynagar,Upto INR 2 Lacs,Secondary School,Business/Self Employed,Self,Awaiting Divorce,5.11
2024-06-28,1,30,0,0,4,Not Purchased,Male,29,Malda,Upto INR 2 Lacs,Secondary School,Business/Self Employed,Self,Never Married,5.06
2024-06-28,1,34,0,0,0,Not Purchased,Female,25,Jamshedpur,INR 4 Lacs - 6 Lacs,MBA,Salaried - Private,Parent,Never Married,5.05
2024-06-28,1,3,1,0,0,Not Purchased,Male,34,Agartala,Upto INR 2 Lacs,High School,Salaried - Private,Self,Never Married,5.07
2024-06-28,0,0,0,0,1,Not Purchased,Male,28,Barrackpore,INR 20 Lacs - 30 Lacs,B.Tech,Salaried - Private,Parent,Never Married,5.06
2024-06-28,0,314,145,0,1,Not Purchased,Male,27,Basirhat,Upto INR 2 Lacs,B.A (Hons.),Business/Self Employed,Self,Never Married,5.08
2024-06-28,1,8,1,0,2,Not Purchased,Male,31,Murshidabad,Upto INR 2 Lacs,High School,Business/Self Employed,Friend,Never Married,5.08
2024-06-28,1,58,2,0,0,Not Purchased,Male,43,Konnagar,INR 2 Lacs - 4 Lacs,MBA,Salaried - Private,Self,Awaiting Divorce,5.08
2024-06-28,1,0,0,0,2,Not Purchased,Male,26,Chennai,INR 2 Lacs - 4 Lacs,Secondary School,Salaried - Private,Self,Never Married,5.05
2024-06-28,0,200,1,0,0,Not Purchased,Male,27,Chandannagar,INR 12 Lacs - 15 Lacs,B.Tech,Salaried - Private,Parent,Never Married,5.09
2024-06-28,1,2,0,0,0,Not Purchased,Male,44,Bankura,Upto INR 2 Lacs,High School,Salaried - Private,Self,Never Married,5.07
2024-06-28,0,3,0,0,0,Not Purchased,Male,30,North 24 Parganas,INR 2 Lacs - 4 Lacs,B.A,Salaried - Private,Self,Never Married,4.05
2024-06-28,0,9,1,0,0,Not Purchased,Male,33,Balurghat,Upto INR 2 Lacs,B.A,Business/Self Employed,Self,Never Married,5.05
2024-06-28,1,2,1,0,0,Not Purchased,Male,33,Howrah,INR 2 Lacs - 4 Lacs,Secondary School,Salaried - Private,Self,Never Married,5.05
2024-06-28,1,0,0,0,0,Not Purchased,Male,27,Kulpi,Upto INR 2 Lacs,Secondary School,Business/Self Employed,Self,Never Married,5.11
2024-06-28,0,998,91,0,0,Not Purchased,Male,30,Hooghly,INR 30 Lacs - 40 Lacs,M.Tech,Salaried - Private,Parent,Never Married,5.08
2024-06-28,1,0,0,0,0,Not Purchased,Male,39,Silchar,INR 2 Lacs - 4 Lacs,B.A,Business/Self Employed,Self,Divorced,5.06
2024-06-28,1,18,2,0,1,Not Purchased,Male,46,Barrackpore,INR 2 Lacs - 4 Lacs,Higher Secondary School,Business/Self Employed,Parent,Divorced,5.08
2024-06-28,0,644,30,0,1,Not Purchased,Male,31,Purba Medinipur,INR 4 Lacs - 6 Lacs,MBA,Salaried - Private,Sibling,Never Married,5.09
2024-06-28,1,102,36,0,0,Not Purchased,Male,28,Barrackpore,INR 4 Lacs - 6 Lacs,B.Sc (Hons.),Salaried - Government/PSU,Self,Never Married,5.08
2024-06-28,0,88,8,0,0,Not Purchased,Male,28,New Barrackpore,INR 41 Lacs - 50 Lacs,MBA,Salaried - Private,Self,Never Married,5.06
2024-06-28,1,1,0,0,1,Not Purchased,Male,36,Kolkata,INR 18 Lacs - 20 Lacs,BBA,Salaried - Private,Parent,Never Married,5.1
2024-06-28,0,28,1,0,1,Not Purchased,Male,37,Dibrugarh,INR 4 Lacs - 6 Lacs,BCA,Business/Self Employed,Self,Never Married,5.11
2024-06-28,1,0,0,0,1,Not Purchased,Male,30,Lanka,INR 2 Lacs - 4 Lacs,Secondary School,Salaried - Private,Self,Never Married,5.07
2024-06-28,0,697,49,0,0,Not Purchased,Female,20,Ranaghat,Not Working,B.A (Hons.),Student,Parent,Never Married,5.02
2024-06-28,1,0,0,0,1,Not Purchased,Female,30,Barrackpore,Upto INR 2 Lacs,LLB,Business/Self Employed,Parent,Never Married,5.07
2024-06-28,0,352,131,0,1,Not Purchased,Female,28,Srirampur,Upto INR 2 Lacs,B.Sc (Hons.),Medical Field,Parent,Never Married,5.0
2024-06-28,0,6,11,0,0,Not Purchased,Male,28,Bankura,INR 2 Lacs - 4 Lacs,B.A,Business/Self Employed,Self,Never Married,5.06
2024-06-28,1,9,1,0,1,Not Purchased,Male,36,Amta,Upto INR 2 Lacs,High School,Salaried - Private,Self,Never Married,5.04
2024-06-28,1,0,0,0,0,Not Purchased,Female,22,Kolkata,INR 2 Lacs - 4 Lacs,B.A (Hons.),Salaried - Private,Parent,Never Married,4.11
2024-06-28,1,4,0,0,0,Not Purchased,Male,31,Kolkata,INR 4 Lacs - 6 Lacs,MBA,Salaried - Private,Self,Never Married,5.04
2024-06-28,1,26,1,0,0,Not Purchased,Male,35,Purulia,INR 2 Lacs - 4 Lacs,Higher Secondary School,Salaried - Private,Sibling,Never Married,5.06
2024-06-28,1,4,0,0,0,Not Purchased,Female,31,Howrah,INR 2 Lacs - 4 Lacs,B.A,Salaried - Government/PSU,Self,Never Married,5.0
2024-06-28,1,0,0,0,3,Not Purchased,Male,29,Kalna,Upto INR 2 Lacs,B.A,Business/Self Employed,Self,Never Married,5.06
2024-06-28,0,1090,58,0,0,Not Purchased,Male,31,Hyderabad,Upto INR 2 Lacs,Trade School,Business/Self Employed,Self,Never Married,5.04
2024-06-28,1,0,0,0,4,Not Purchased,Female,26,Vadodara,INR 2 Lacs - 4 Lacs,M.Pharm,Salaried - Private,Parent,Never Married,5.01
2024-06-28,1,18,1,0,1,Not Purchased,Male,38,Howrah,Upto INR 2 Lacs,High School,Business/Self Employed,Self,Divorced,5.02
2024-06-28,1,1,0,0,0,Not Purchased,Male,28,Tufanganj,Upto INR 2 Lacs,Higher Secondary School,Professional,Self,Never Married,5.06
2024-06-28,1,1,0,0,0,Not Purchased,Male,32,Narit,Upto INR 2 Lacs,B.A,Salaried - Private,Self,Never Married,5.03
2024-06-28,0,327,45,0,0,Not Purchased,Male,39,Itahar,INR 2 Lacs - 4 Lacs,M.A,Salaried - Government/PSU,Self,Never Married,5.06
2024-06-28,1,13,0,0,0,Not Purchased,Male,31,Hooghly,INR 2 Lacs - 4 Lacs,B.Com,Salaried - Private,Self,Never Married,5.1
2024-06-28,1,24,0,0,0,Not Purchased,Male,30,Suri,INR 2 Lacs - 4 Lacs,Polytechnic,Salaried - Government/PSU,Self,Never Married,5.05
2024-06-29,0,0,0,0,1,Not Purchased,Male,39,Howrah,INR 8 Lacs - 10 Lacs,B.Tech,Salaried - Private,Sibling,Never Married,5.11
2024-06-29,1,9,0,0,0,Not Purchased,Male,60,Kolkata,INR 12 Lacs - 15 Lacs,LLB,Salaried - Private,Self,Widow / Widower,5.1
2024-06-29,1,5,1,0,1,Not Purchased,Male,27,Bagnan,INR 2 Lacs - 4 Lacs,B.Arch,Salaried - Private,Self,Never Married,5.1
2024-06-29,0,969,211,0,1,Not Purchased,Male,33,Kolkata,INR 12 Lacs - 15 Lacs,MBA,Salaried - Government/PSU,Parent,Never Married,5.05
2024-06-29,1,2,0,0,1,Not Purchased,Male,30,Kolkata,Upto INR 2 Lacs,Higher Secondary School,Salaried - Private,Self,Never Married,5.02
2024-06-29,2,0,0,0,2,Not Purchased,Male,40,Krishnanagar,INR 2 Lacs - 4 Lacs,Secondary School,Business/Self Employed,Friend,Never Married,5.09
2024-06-29,1,0,0,0,1,Not Purchased,Male,22,Howrah,INR 4 Lacs - 6 Lacs,Secondary School,Business/Self Employed,Self,Never Married,6.0
2024-06-29,1,9,1,0,1,Not Purchased,Male,34,Guwahati,INR 2 Lacs - 4 Lacs,B.A,Business/Self Employed,Self,Never Married,4.11
2024-06-29,1,9,2,0,1,Not Purchased,Male,26,Contai,INR 2 Lacs - 4 Lacs,B.A,Salaried - Private,Parent,Never Married,5.07
2024-06-29,0,62,14,0,1,Not Purchased,Male,29,Raipur,INR 8 Lacs - 10 Lacs,M.Tech,Salaried - Private,Parent,Never Married,5.07
2024-06-29,1,16,15,0,1,Not Purchased,Male,35,Nadia,INR 2 Lacs - 4 Lacs,Higher Secondary School,Salaried - Private,Self,Awaiting Divorce,5.02
2024-06-29,0,148,93,0,0,Not Purchased,Male,24,Kolkata,INR 6 Lacs - 8 Lacs,B.Tech,Salaried - Private,Self,Never Married,6.0
2024-06-29,1,0,0,0,1,Not Purchased,Male,30,Santipur,Upto INR 2 Lacs,B.Com,Business/Self Employed,Self,Never Married,5.08
2024-06-29,1,29,1,0,1,Not Purchased,Male,26,Barpeta Road,Upto INR 2 Lacs,High School,Professional,Self,Never Married,5.02
2024-06-29,1,24,2,0,1,Not Purchased,Male,32,Gurugram,INR 6 Lacs - 8 Lacs,MBA,Salaried - Private,Parent,Never Married,6.0
2024-06-29,0,0,0,0,0,Not Purchased,Male,30,Bandipore,INR 8 Lacs - 10 Lacs,B.Com (Hons.),Salaried - Government/PSU,Parent,Never Married,5.08
2024-06-29,0,26,5,0,0,Not Purchased,Male,33,Bardhaman (Burdwan),INR 6 Lacs - 8 Lacs,Diploma,Salaried - Private,Self,Never Married,5.06
2024-06-29,1,12,0,0,2,Not Purchased,Male,29,Pune,INR 8 Lacs - 10 Lacs,MBA,Salaried - Private,Parent,Never Married,5.07
2024-06-29,1,4,1,0,1,Not Purchased,Male,26,Murshidabad,Upto INR 2 Lacs,Higher Secondary School,Business/Self Employed,Self,Never Married,5.06
2024-06-29,1,26,4,0,1,Not Purchased,Male,33,Purba Medinipur,INR 2 Lacs - 4 Lacs,Higher Secondary School,Business/Self Employed,Self,Divorced,5.05
2024-06-29,0,243,0,0,3,Not Purchased,Female,27,Dankuni,INR 8 Lacs - 10 Lacs,MBA,Salaried - Private,Parent,Never Married,5.01
2024-06-29,1,7,5,0,1,Not Purchased,Male,30,Howrah,INR 2 Lacs - 4 Lacs,B.A (Hons.),Salaried - Private,Self,Never Married,5.05
2024-06-29,1,3,0,0,0,Not Purchased,Male,29,Habra,INR 6 Lacs - 8 Lacs,B.Tech,Salaried - Private,Self,Never Married,5.03
2024-06-29,1,0,0,0,3,Not Purchased,Male,30,Achhnera,Upto INR 2 Lacs,Secondary School,Salaried - Private,Self,Never Married,5.04
2024-06-29,1,2,0,0,0,Not Purchased,Female,34,Asansol,"USD 50,000 - 55,000",MBA,Salaried - Private,Self,Never Married,5.05
2024-06-29,0,777,166,0,0,Not Purchased,Male,38,Howrah,INR 6 Lacs - 8 Lacs,MBA,Salaried - Private,Parent,Never Married,5.06
2024-06-29,0,16,0,0,0,Not Purchased,Male,26,Gangarampur,INR 12 Lacs - 15 Lacs,B.Sc,Business/Self Employed,Self,Never Married,5.05
2024-06-29,1,5,3,0,0,Not Purchased,Male,26,Berhampore,INR 6 Lacs - 8 Lacs,B.Sc,Salaried - Private,Self,Never Married,5.03
2024-06-29,1,46,0,0,2,Not Purchased,Male,31,Kolkata,INR 4 Lacs - 6 Lacs,B.Tech,Salaried - Government/PSU,Parent,Never Married,5.06
2024-06-29,0,38,3,0,4,Not Purchased,Male,33,South 24 Parganas,Upto INR 2 Lacs,Higher Secondary School,Business/Self Employed,Self,Divorced,5.05
2024-06-29,1,3,2,0,0,Not Purchased,Male,35,Maldah,INR 4 Lacs - 6 Lacs,B.Sc,Salaried - Government/PSU,Self,Widow / Widower,5.11
2024-06-29,0,141,58,0,0,Not Purchased,Female,26,Bengaluru,INR 8 Lacs - 10 Lacs,M.Sc,Salaried - Private,Relative,Never Married,5.03
2024-06-29,1,1,0,0,4,Not Purchased,Male,34,Barpeta Road,INR 2 Lacs - 4 Lacs,Higher Secondary School,Business/Self Employed,Sibling,Never Married,5.02
2024-06-29,1,10,45,0,0,Not Purchased,Male,28,Payradanga,INR 2 Lacs - 4 Lacs,ICWA,Salaried - Private,Self,Never Married,5.08
2024-06-29,0,463,28,0,0,Not Purchased,Female,25,Kolkata,INR 2 Lacs - 4 Lacs,B.Com (Hons.),Salaried - Private,Parent,Never Married,5.05
2024-06-29,1,20,3,0,2,Not Purchased,Male,34,Naihati,Upto INR 2 Lacs,Secondary School,Business/Self Employed,Sibling,Divorced,5.07
2024-06-29,0,860,58,0,5,Not Purchased,Male,28,Durgapur,INR 10 Lacs - 12 Lacs,B.Tech,Salaried - Government/PSU,Self,Never Married,5.08
2024-06-29,0,0,0,0,0,Not Purchased,Male,29,Kolkata,INR 20 Lacs - 30 Lacs,B.Tech,Salaried - Private,Self,Never Married,5.07
2024-06-29,1,14,8,0,1,Not Purchased,Male,36,Paschim Medinipur,INR 2 Lacs - 4 Lacs,High School,Salaried - Private,Self,Never Married,5.06
2024-06-29,0,106,49,0,1,Not Purchased,Male,39,Kolkata,INR 30 Lacs - 40 Lacs,B.Tech,Salaried - Private,Self,Divorced,5.07
2024-06-29,1,0,0,0,1,Not Purchased,Female,37,Dibrugarh,INR 8 Lacs - 10 Lacs,MBA,Salaried - Private,Parent,Never Married,5.06
2024-06-29,0,76,13,0,2,Not Purchased,Male,32,Murshidabad,INR 6 Lacs - 8 Lacs,B.Tech,Salaried - Government/PSU,Sibling,Never Married,5.09
2024-06-29,0,427,12,0,2,Not Purchased,Male,32,Bardhaman,INR 2 Lacs - 4 Lacs,Secondary School,Salaried - Private,Parent,Never Married,5.02
2024-06-29,0,23,0,0,1,Not Purchased,Female,31,Krishnanagar,INR 12 Lacs - 15 Lacs,Other Bachelors Degree in Arts/Science/Commerce,Salaried - Government/PSU,Parent,Never Married,5.03
2024-06-29,1,14,1,0,0,Not Purchased,Male,32,Sonamukhi,INR 2 Lacs - 4 Lacs,B.Sc (Hons.),Professional,Self,Divorced,5.02
2024-06-29,1,11,4,0,1,Not Purchased,Male,33,Panihati,INR 2 Lacs - 4 Lacs,B.Sc (Hons.),Salaried - Private,Self,Never Married,5.09
2024-06-29,1,0,0,0,1,Not Purchased,Male,33,South 24 Parganas,Upto INR 2 Lacs,Secondary School,Professional,Self,Never Married,6.1
2024-06-29,1,6,0,0,0,Not Purchased,Male,36,Howrah,INR 2 Lacs - 4 Lacs,High School,Salaried - Private,Self,Never Married,5.04
2024-06-29,1,28,8,0,1,Not Purchased,Male,30,Haldia,INR 10 Lacs - 12 Lacs,Secondary School,Salaried - Private,Relative,Never Married,5.06
2024-06-30,1,3,3,0,1,Not Purchased,Male,32,North 24 Parganas,INR 2 Lacs - 4 Lacs,Secondary School,Business/Self Employed,Self,Never Married,5.04
2024-06-30,1,9,0,0,1,Not Purchased,Male,36,Howrah,INR 2 Lacs - 4 Lacs,B.A,Salaried - Private,Self,Never Married,5.04
2024-06-30,1,10,1,0,1,Not Purchased,Male,34,Birbhum,Upto INR 2 Lacs,Higher Secondary School,Salaried - Private,Self,Never Married,5.05
2024-06-30,1,3,7,0,0,Not Purchased,Male,33,Goalpara,Upto INR 2 Lacs,B.A,Salaried - Private,Self,Never Married,5.04
2024-06-30,1,0,0,0,1,Not Purchased,Male,28,Shyam Nagar,Upto INR 2 Lacs,Secondary School,Professional,Self,Never Married,5.05
2024-06-30,1,0,0,0,1,Not Purchased,Female,26,Kolkata,INR 2 Lacs - 4 Lacs,M.A,Salaried - Private,Parent,Never Married,5.03
2024-06-30,1,1312,464,0,1,Not Purchased,Male,39,Kolkata,INR 4 Lacs - 6 Lacs,B.Com,Professional,Self,Never Married,5.08
2024-06-30,1,263,39,0,1,Not Purchased,Male,34,Kolkata,INR 2 Lacs - 4 Lacs,B.Com (Hons.),Salaried - Private,Self,Never Married,5.11
2024-06-30,1,0,0,0,0,Not Purchased,Male,26,Barpeta Road,INR 4 Lacs - 6 Lacs,Other Bachelors Degree in Arts/Science/Commerce,Salaried - Government/PSU,Self,Never Married,5.11
2024-06-30,0,8,0,0,3,Not Purchased,Female,29,Uluberia,INR 6 Lacs - 8 Lacs,B.Sc.Nursing,Salaried - Government/PSU,Self,Never Married,4.11
2024-06-30,0,29,7,0,0,Not Purchased,Male,32,Dakshin Dinajpur,INR 2 Lacs - 4 Lacs,B.A,Business/Self Employed,Self,Divorced,5.04
2024-06-30,1,10,3,0,2,Not Purchased,Male,25,Ranaghat,INR 6 Lacs - 8 Lacs,Aeronautical Engineering,Professional,Self,Never Married,5.1
2024-06-30,0,114,12,0,1,Not Purchased,Male,33,North 24 Parganas,INR 2 Lacs - 4 Lacs,Higher Secondary School,Professional,Relative,Never Married,5.06
2024-06-30,1,30,2,0,0,Not Purchased,Male,30,Birbhum,INR 2 Lacs - 4 Lacs,M.A,Business/Self Employed,Parent,Never Married,5.04
2024-06-30,1,3,0,0,0,Not Purchased,Male,26,Purba Medinipur,Upto INR 2 Lacs,High School,Professional,Self,Never Married,5.04
2024-06-30,1,0,0,0,2,Not Purchased,Male,45,Malda,Upto INR 2 Lacs,Secondary School,Business/Self Employed,Self,Never Married,5.06
2024-06-30,1,7,0,0,1,Not Purchased,Male,23,Bardhaman (Burdwan),INR 4 Lacs - 6 Lacs,High School,Business/Self Employed,Sibling,Divorced,5.08
2024-06-30,1,25,73,0,0,Not Purchased,Female,38,Delhi,INR 8 Lacs - 10 Lacs,MBA,Salaried - Private,Self,Never Married,5.04
2024-06-30,0,68,62,0,1,Not Purchased,Female,29,Midnapore,Upto INR 2 Lacs,BHMS,Business/Self Employed,Parent,Never Married,5.05
2024-06-30,1,14,2,0,2,Not Purchased,Male,30,Cooch Behar,INR 6 Lacs - 8 Lacs,B.A,Salaried - Private,Self,Awaiting Divorce,5.06
2024-06-30,1,21,5,0,2,Not Purchased,Male,28,Arambag,INR 4 Lacs - 6 Lacs,B.A,Business/Self Employed,Self,Never Married,5.06
2024-06-30,1,9,1,0,1,Not Purchased,Male,39,Birbhum,Upto INR 2 Lacs,Higher Secondary School,Salaried - Private,Sibling,Widow / Widower,4.02
2024-06-30,0,2547,15,0,0,Not Purchased,Male,36,Chandannagar,Upto INR 2 Lacs,B.A (Hons.),Salaried - Government/PSU,Self,Never Married,5.11
2024-06-30,1,0,0,0,2,Not Purchased,Male,38,Durgapur,Upto INR 2 Lacs,Trade School,Business/Self Employed,Self,Divorced,5.06
2024-06-30,1,0,0,0,1,Not Purchased,Male,25,Godda,Upto INR 2 Lacs,Secondary School,Salaried - Private,Self,Awaiting Divorce,5.09
2024-06-30,0,84,5,0,2,Not Purchased,Male,36,Nadia,INR 2 Lacs - 4 Lacs,Higher Secondary School,Professional,Self,Never Married,5.08
2024-06-30,1,36,9,0,1,Not Purchased,Male,26,Uluberia,INR 4 Lacs - 6 Lacs,B.Com (Hons.),Salaried - Private,Self,Never Married,5.04
2024-06-30,0,0,0,0,2,Not Purchased,Male,31,Kolkata,Upto INR 2 Lacs,B.A,Salaried - Private,Parent,Never Married,5.06
2024-06-30,1,0,0,0,2,Not Purchased,Male,28,Narit,INR 2 Lacs - 4 Lacs,Secondary School,Salaried - Private,Self,Divorced,5.05
2024-06-30,1,33,17,0,2,Not Purchased,Male,46,Kolkata,INR 2 Lacs - 4 Lacs,B.Com,Medical Field,Self,Never Married,5.05
2024-06-30,1,38,0,0,1,Not Purchased,Male,29,Jaipur,INR 4 Lacs - 6 Lacs,B.Tech,Salaried - Private,Parent,Never Married,5.04
2024-06-30,1,25,10,0,2,Not Purchased,Male,22,Murshidabad,INR 2 Lacs - 4 Lacs,Higher Secondary School,Business/Self Employed,Self,Never Married,5.05
2024-06-30,1,34,26,0,1,Not Purchased,Female,26,Kolkata,INR 10 Lacs - 12 Lacs,MCA,Salaried - Private,Parent,Never Married,5.02
2024-06-30,1,34,14,0,0,Not Purchased,Male,32,Amta,INR 4 Lacs - 6 Lacs,B.Pharm,Business/Self Employed,Self,Never Married,5.05
2024-06-30,0,28,8,0,0,Not Purchased,Male,35,Kolkata,INR 2 Lacs - 4 Lacs,M.Com,Salaried - Private,Self,Never Married,5.1
2024-06-30,1,0,0,0,2,Not Purchased,Male,28,Durgapur,INR 2 Lacs - 4 Lacs,Secondary School,Salaried - Private,Friend,Never Married,5.03
2024-06-30,1,73,12,0,2,Not Purchased,Male,32,Paschim Medinipur,INR 2 Lacs - 4 Lacs,Higher Secondary School,Business/Self Employed,Parent,Never Married,5.03
2024-06-30,0,579,63,0,1,Not Purchased,Male,37,Chinsurah,INR 2 Lacs - 4 Lacs,MCA,Salaried - Private,Self,Never Married,5.05
2024-06-30,1,20,0,0,1,Not Purchased,Male,28,Sonamukhi,INR 6 Lacs - 8 Lacs,Higher Secondary School,Business/Self Employed,Sibling,Never Married,5.11
2024-06-30,1,2,0,0,1,Not Purchased,Male,24,Medinipur,Upto INR 2 Lacs,Higher Secondary School,Salaried - Private,Self,Never Married,5.06
2024-06-30,0,4,0,0,1,Not Purchased,Male,32,Serampore,Upto INR 2 Lacs,B.Sc (Hons.),Salaried - Private,Self,Never Married,5.06
2024-06-30,1,0,0,0,1,Not Purchased,Male,34,Narit,Upto INR 2 Lacs,Higher Secondary School,Salaried - Private,Self,Never Married,4.0
2024-06-30,1,2,0,0,2,Not Purchased,Male,38,Kolkata,Upto INR 2 Lacs,B.A,Salaried - Private,Self,Never Married,5.05
2024-06-30,0,138,19,0,0,Not Purchased,Female,34,Shyam Nagar,Not Working,Secondary School,Not working,Self,Divorced,5.03
2024-06-30,1,5,1,0,3,Not Purchased,Female,29,Kolkata,INR 2 Lacs - 4 Lacs,B.Com (Hons.),Salaried - Private,Parent,Never Married,5.06
2024-06-30,0,67,76,0,0,Not Purchased,Male,33,Howrah,INR 4 Lacs - 6 Lacs,B.Tech,Salaried - Government/PSU,Self,Never Married,5.06
2024-06-30,1,0,0,0,1,Not Purchased,Male,23,West Medinipur,Upto INR 2 Lacs,Secondary School,Business/Self Employed,Self,Never Married,5.04
2024-06-30,1,0,0,0,1,Not Purchased,Male,25,Bardhaman (Burdwan),Upto INR 2 Lacs,B.Sc,Business/Self Employed,Self,Never Married,5.05
2024-06-30,1,25,0,0,1,Not Purchased,Male,32,Berhampore,INR 2 Lacs - 4 Lacs,Higher Secondary School,Salaried - Government/PSU,Self,Never Married,5.01
